Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
immd0237,ERM1000,Journal article,The FASEB Journal,Cardiopulmonary function in two human disorders of the hypoxia-inducible factor (HIF) pathway: von Hippel-Lindau disease and HIF-2 alpha gain-of-function mutation,"Formenti F, Beer PA, Croft QP, Dorrington KL, Gale DP, Lappin TR, Lucas GS, Maher ER, Maxwell PH, McMullin MF, O'Connor DF, Percy MJ, Pugh CW, Ratcliffe PJ, Smith TG, Talbot NP, Robbins PA","Basic Helix-Loop-Helix Transcription Factors, Carbon Dioxide, Cardiovascular Physiological Phenomena, Case-Control Studies, Exercise Test, Female, Gene Expression Regulation, Humans, Male, Mutation, Oxygen, von Hippel-Lindau Disease, pulmonary hypertension, ventilation, metabolism, polycythemia, PULMONARY-ARTERY PRESSURE, DOPPLER-ECHOCARDIOGRAPHY, CHUVASH POLYCYTHEMIA, TUMOR-SUPPRESSOR, PROLYL HYDROXYLATION, CARDIAC-OUTPUT, HIGH-ALTITUDE, TRICUSPID REGURGITATION, FAMILIAL ERYTHROCYTOSIS, NONINVASIVE ESTIMATION"
clme0240,ERM1000,Journal article,The FASEB Journal,Cardiopulmonary function in two human disorders of the hypoxia-inducible factor (HIF) pathway: von Hippel-Lindau disease and HIF-2 alpha gain-of-function mutation,"Formenti F, Beer PA, Croft QP, Dorrington KL, Gale DP, Lappin TR, Lucas GS, Maher ER, Maxwell PH, McMullin MF, O'Connor DF, Percy MJ, Pugh CW, Ratcliffe PJ, Smith TG, Talbot NP, Robbins PA","Basic Helix-Loop-Helix Transcription Factors, Carbon Dioxide, Cardiovascular Physiological Phenomena, Case-Control Studies, Exercise Test, Female, Gene Expression Regulation, Humans, Male, Mutation, Oxygen, von Hippel-Lindau Disease, pulmonary hypertension, ventilation, metabolism, polycythemia, PULMONARY-ARTERY PRESSURE, DOPPLER-ECHOCARDIOGRAPHY, CHUVASH POLYCYTHEMIA, TUMOR-SUPPRESSOR, PROLYL HYDROXYLATION, CARDIAC-OUTPUT, HIGH-ALTITUDE, TRICUSPID REGURGITATION, FAMILIAL ERYTHROCYTOSIS, NONINVASIVE ESTIMATION"
path0511,BG200,Journal article,Nature Cell Biology,Characterization of transcriptional networks in blood stem and progenitor cells using high-throughput single-cell gene expression analysis,"Moignard V, Macaulay IC, Swiers G, Buettner F, Schütte J, Calero-Nieto FJ, Kinston S, Joshi A, Hannah R, Theis FJ, Jacobsen SE, de Bruijn MF, Göttgens B","Animals, Biomarkers, Tumor, Bone Marrow, Cell Differentiation, Cells, Cultured, Chromatin Immunoprecipitation, Gene Expression Profiling, Gene Regulatory Networks, Hematopoietic Stem Cells, Humans, Luciferases, Mice, Inbred C57BL, Oligonucleotide Array Sequence Analysis, RNA, Messenger, Real-Time Polymerase Chain Reaction, Reverse Transcriptase Polymerase Chain Reaction, Single-Cell Analysis"
ndos0723,DEN22,Journal article,Proceedings of the National Academy of Sciences of USA,"Genetic and functional analyses implicate the NUDT11, HNF1B, and SLC22A3 genes in prostate cancer pathogenesis","Grisanzio C, Werner L, Takeda D, Awoyemi BC, Pomerantz MM, Yamada H, Sooriakumaran P, Robinson BD, Leung R, Schinzel AC, Mills I, Ross-Adams H, Neal DE, Kido M, Yamamoto T, Petrozziello G, Stack EC, Lis R, Kantoff PW, Loda M, Sartor O, Egawa S, Tewari AK, Hahn WC, Freedman ML","Alleles, Gene Expression Profiling, Gene Expression Regulation, Neoplastic, Genome-Wide Association Study, Hepatocyte Nuclear Factor 1-beta, Humans, Male, Models, Genetic, Organic Cation Transport Proteins, Phenotype, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Pyrophosphatases, Quantitative Trait Loci, Risk"
path0636,DS139,Journal article,Biology Open,"Dgp71WD is required for the assembly of the acentrosomal Meiosis I spindle, and is not a general targeting factor for the gamma-TuRC","Reschen RF, Colombie N, Wheatley L, Dobbelaere J, St Johnston D, Ohkura H, Raff JW","Centrosome, Dgp71WD, Meiosis, Mitosis"
clme0494,EDL1,Journal article,Journal of Molecular Biology,The PHD and Chromo Domains Regulate the ATPase Activity of the Human Chromatin Remodeler CHD4,"Watson AA, Mahajan P, Mertens HD, Deery MJ, Zhang W, Pham P, Du X, Bartke T, Zhang W, Edlich C, Berridge G, Chen Y, Burgess-Brown NA, Kouzarides T, Wiechens N, Owen-Hughes T, Svergun DI, Gileadi O, Laue ED","Adenosine Triphosphatases, Autoantigens, Binding Sites, Chromatin, Chromatin Assembly and Disassembly, Electrophoretic Mobility Shift Assay, Humans, Mi-2 Nucleosome Remodeling and Deacetylase Complex, Models, Biological, Nucleosomes, Protein Structure, Tertiary, Proteolysis"
clme0494,TK106,Journal article,Journal of Molecular Biology,The PHD and Chromo Domains Regulate the ATPase Activity of the Human Chromatin Remodeler CHD4,"Watson AA, Mahajan P, Mertens HD, Deery MJ, Zhang W, Pham P, Du X, Bartke T, Zhang W, Edlich C, Berridge G, Chen Y, Burgess-Brown NA, Kouzarides T, Wiechens N, Owen-Hughes T, Svergun DI, Gileadi O, Laue ED","Adenosine Triphosphatases, Autoantigens, Binding Sites, Chromatin, Chromatin Assembly and Disassembly, Electrophoretic Mobility Shift Assay, Humans, Mi-2 Nucleosome Remodeling and Deacetylase Complex, Models, Biological, Nucleosomes, Protein Structure, Tertiary, Proteolysis"
stat0004,SJG49,Journal article,Diabetes,Genome-Wide Association Identifies Nine Common Variants Associated With Fasting Proinsulin Levels and Provides New Insights Into the Pathophysiology of Type 2 Diabetes,"Strawbridge RJ, Dupuis J, Prokopenko I, Barker A, Ahlqvist E, Rybin D, Petrie JR, Travers ME, Bouatia-Naji N, Dimas AS, Nica A, Wheeler E, Chen H, Voight BF, Taneera J, Kanoni S, Peden JF, Turrini F, Gustafsson S, Zabena C, Almgren P, Barker DJ, Barnes D, Dennison EM, Eriksson JG, Eriksson P, Eury E, Folkersen L, Fox CS, Frayling TM, Goel A, Gu HF, Horikoshi M, Isomaa B, Jackson AU, Jameson KA, Kajantie E, Kerr-Conte J, Kuulasmaa T, Kuusisto J, Loos RJ, Luan J, Makrilakis K, Manning AK, Martínez-Larrad MT, Narisu N, Nastase Mannila M, Ohrvik J, Osmond C, Pascoe L, Payne F, Sayer AA, Sennblad B, Silveira A, Stancáková A, Stirrups K, Swift AJ, Syvänen AC, Tuomi T, van 't Hooft FM, Walker M, Weedon MN, Xie W, Zethelius B, DIAGRAM Consortium, GIANT Consortium, MuTHER Consortium, CARDIoGRAM Consortium, C4D Consortium, Ongen H, Mälarstig A, Hopewell JC, Saleheen D, Chambers J, Parish S, Danesh J, Kooner J, Ostenson CG, Lind L, Cooper CC, Serrano-Ríos M, Ferrannini E, Forsen TJ, Clarke R, Franzosi MG, Seedorf U, Watkins H, Froguel P, Johnson P, Deloukas P, Collins FS, Laakso M, Dermitzakis ET, Boehnke M, McCarthy MI, Wareham NJ, Groop L, Pattou F, Gloyn AL, Dedoussis GV, Lyssenko V, Meigs JB, Barroso I, Watanabe RM, Ingelsson E, Langenberg C, Hamsten A, Florez JC","Adult, Diabetes Mellitus, Type 2, Fasting, Female, Genetic Variation, Genome, Human, Genotype, Humans, Insulin, Male, Polymorphism, Single Nucleotide, Proinsulin, CORONARY HEART-DISEASE, BETA-CELL FUNCTION, SUSCEPTIBILITY LOCI, GLUCOSE-HOMEOSTASIS, INSULIN SENSITIVITY, POPULATION, TCF7L2, RISK, OBESITY, METAANALYSIS"
whgu0378,KBM1000,Journal article,American Journal of Human Genetics,Fine-scale mapping of the FGFR2 breast cancer risk locus: Putative functional variants differentially bind FOXA1 and E2F1,"Meyer K, O'Reilly M, Carlebur S, Prathalingham R, de Santiago I, Ponder BJ, Michailidou K, Dennis J, Bolla MK, Wang Q, Pharoah PP, Ghoussaini M, Harrington P, Tyrer J, Dunning A, Easton D, Edwards S, French J, Chenevix-Trench G, Hopper J, Apicella C, Giles G, Severi G, Tsimiklis H, Southey M, Schmidt M, Broeks A, Van 't Veer L, Hogervorst F, Muir K, Lophatananon A, Stewart-Brown S, Siriwanarangsan P, Fasching P, Lux M, Ekici A, Beckmann M, Peto J, dos Santos Silva I, Fletcher O, Johnson N, García-Closas M, Ashworth A, Orr N, Sawyer E, Tomlinson I, Kerin M, Miller N, Marme F, Schneeweiss A, Sohn C, Burwinkel B, Guénel P, Truong T, Menegaux F, Laurent-Puig P, Bojesen S, Nordestgaard B, Nielsen S, Flyger H, Milne R, Zamora M, Arias J, Benitez J, Neuhausen S, Anton-Culver H, Ziogas A, Dur C, Brenner H, Müller H, Arndt V, Stegmaier C, Meindl A, Schmutzler R, Engel C, Ditsch N, Brauch H, Brüning T, Ko Y-D, Nevanlinna H, Muranen T, Aittomäki K, Blomqvist C, Matsuo K, Ito H, Iwata H, Yatabe Y, Dörk T, Helbig S, Bogdanova N, Lindblom A, Margolin S, Mannermaa A, Kosma V-M, Hartikainen J, Kataja V, Wu A, Tseng C-C, Van Den Berg D, Stram D, Haiman C, Henderson B, Schumacher F, Lambrechts D, Thienpont B, Christiaens M-R, Smeets A, Chang-Claude J, Rudolph A, Seibold P, Flesch-Janys D, Radice P, Peterlongo P, Bonanni B, Bernard L, Couch F, Wang X, Olson J, Vachon C, Slager S, Purrington K, Baglietto L, McLean C, Le Marchand L, Simard J, Dumont M, Goldberg M, Labrèche F, Teo S-H, Phuah S-Y, Yip C-H, Kristensen V, Grenaker Alnæs G, Børresen-Dale A-L, Zheng W, Deming-Halverson S, Shrubsole M, Long J, Shu X-O, Cai H, Blot W, Signorello LB, Cai Q, Winqvist R, Pylkäs K, Jukkola-Vuorinen A, Kauppila S, Andrulis I, Knight J, Glendon G, Tchatchou S, Devilee P, Tollenaar REM, Seynaeve C, Hooning M, Martens JM, Figueroa J, Chanock SJ, Lissowska J, Swerdlow A, Schoemaker M, Czene K, Darabi H, Eriksson K, Hall P, Humphreys K, van den Ouweland AW, van Deurzen CM, Li J, Liu J, Lu W, Gao Y-T, Cox A, Reed MR, Kang D, Park S, Choi J-Y, Noh D-Y, Hartman M, Hui M, Lim W-Y, Buhari S, Hamann U, Försti A, Rüdiger T, Ulmer H-U, Jakubowska A, Lubinski J, Jaworska K, Durda K, Sangrajrang S, Gaborieau V, Brennan P, McKay J, Fostira F, Pilarski R, Shen C-Y, Hsiung C-N, Wu P-E, Hou M-F",
gree1192,SJG49,Journal article,Diabetologia,Design and cohort description of the InterAct Project: an examination of the interaction of genetic and lifestyle factors on the incidence of type 2 diabetes in the EPIC Study,"Langenberg C, Sharp S, Forouhi NG, Franks PW, Schulze MB, Kerrison N, Ekelund U, Barroso I, Panico S, Tormo MJ, Spranger J, Griffin S, van der Schouw YT, Amiano P, Ardanaz E, Arriola L, Balkau B, Barricarte A, Beulens JWJ, Boeing H, Bueno-de-Mesquita HB, Buijsse B, Chirlaque Lopez MD, Clavel-Chapelon F, Crowe FL, de Lauzon-Guillan B, Deloukas P, Dorronsoro M, Drogan D, Froguel P, Gonzalez C, Grioni S, Groop L, Groves C, Hainaut P, Halkjaer J, Hallmans G, Hansen T, Huerta Castano JM, Kaaks R, Key TJ, Khaw KT, Koulman A, Mattiello A, Navarro C, Nilsson P, Norat T, Overvad K, Palla L, Palli D, Pedersen O, Peeters PH, Quiros JR, Ramachandran A, Rodriguez-Suarez L, Rolandsson O, Romaguera D, Romieu I, Sacerdote C, Sanchez MJ, Sandbaek A, Slimani N, Sluijs I, Spijkerman AMW, Teucher B, Tjonneland A, Tumino R, van der A DL, Verschuren WMM, Tuomilehto J, Feskens E, McCarthy M, Riboli E, Wareham NJ, Consortium I","Cohort studies, Diabetes mellitus, Epidemiologic research design, Gene-lifestyle interaction, Genetic epidemiology, Type 2 diabetes, GENOME-WIDE ASSOCIATION, POPULATION-BASED INCIDENCE, CORONARY-HEART-DISEASE, RISK-FACTORS, PHYSICAL-ACTIVITY, LOCI, PREVALENCE, NUTRITION, CANCER, SPAIN"
gree1499,SJG49,Journal article,Diabetologia,Design and cohort description of the InterAct Project: an examination of the interaction of genetic and lifestyle factors on the incidence of type 2 diabetes in the EPIC Study,"Langenberg C, Sharp S, Forouhi NG, Franks PW, Schulze MB, Kerrison N, Ekelund U, Barroso I, Panico S, Tormo MJ, Spranger J, Griffin S, van der Schouw YT, Amiano P, Ardanaz E, Arriola L, Balkau B, Barricarte A, Beulens JWJ, Boeing H, Bueno-de-Mesquita HB, Buijsse B, Chirlaque Lopez MD, Clavel-Chapelon F, Crowe FL, de Lauzon-Guillan B, Deloukas P, Dorronsoro M, Drogan D, Froguel P, Gonzalez C, Grioni S, Groop L, Groves C, Hainaut P, Halkjaer J, Hallmans G, Hansen T, Huerta Castano JM, Kaaks R, Key TJ, Khaw KT, Koulman A, Mattiello A, Navarro C, Nilsson P, Norat T, Overvad K, Palla L, Palli D, Pedersen O, Peeters PH, Quiros JR, Ramachandran A, Rodriguez-Suarez L, Rolandsson O, Romaguera D, Romieu I, Sacerdote C, Sanchez MJ, Sandbaek A, Slimani N, Sluijs I, Spijkerman AMW, Teucher B, Tjonneland A, Tumino R, van der A DL, Verschuren WMM, Tuomilehto J, Feskens E, McCarthy M, Riboli E, Wareham NJ, Consortium I","Cohort studies, Diabetes mellitus, Epidemiologic research design, Gene-lifestyle interaction, Genetic epidemiology, Type 2 diabetes, GENOME-WIDE ASSOCIATION, POPULATION-BASED INCIDENCE, CORONARY-HEART-DISEASE, RISK-FACTORS, PHYSICAL-ACTIVITY, LOCI, PREVALENCE, NUTRITION, CANCER, SPAIN"
clme0220,JG477,Journal article,BMC Cancer,Adaptation to HIF-1 deficiency by upregulation of the AMP/ATP ratio and phosphofructokinase activation in hepatomas,"Golinska M, Troy H, Chung Y-L, McSheehy PM, Mayr M, Yin X, Ly L, Williams KJ, Airley RE, Harris AL, Latigo J, Perumal M, Aboagye EO, Perrett D, Stubbs M, Griffiths JR","HIF-1 beta?beta, deficiency, Hepa-1 tumours, glycolytic enzymes, glucose uptake, PFK activation, AMP/ATP ratio, INDUCIBLE-FACTOR-I, MAGNETIC-RESONANCE-SPECTROSCOPY, TUMOR-GROWTH, METABOLIC-CONTROL, PYRUVATE-KINASE, CELL-METABOLISM, GENE-EXPRESSION, PROTEIN-KINASE, C-MYC, HYPOXIA"
ocms0037,CC234,Journal article,Cell Stem Cell,Combined Single-Cell Functional and Gene Expression Analysis Resolves Heterogeneity within Stem Cell Populations,"Wilson NK, Kent DG, Buettner F, Shehata M, Macaulay IC, Calero-Nieto FJ, Sánchez Castillo M, Oedekoven CA, Diamanti E, Schulte R, Ponting CP, Voet T, Caldas C, Stingl J, Green AR, Theis FJ, Göttgens B","Hematopoietic Stem Cells, Clone Cells, Animals, Mice, Inbred C57BL, Humans, Hematopoietic Stem Cell Transplantation, Gene Expression Profiling, Cell Differentiation, Cell Proliferation, Gene Expression Regulation, Cell Lineage, Genome, Single-Cell Analysis"
ocms0037,BG200,Journal article,Cell Stem Cell,Combined Single-Cell Functional and Gene Expression Analysis Resolves Heterogeneity within Stem Cell Populations,"Wilson NK, Kent DG, Buettner F, Shehata M, Macaulay IC, Calero-Nieto FJ, Sánchez Castillo M, Oedekoven CA, Diamanti E, Schulte R, Ponting CP, Voet T, Caldas C, Stingl J, Green AR, Theis FJ, Göttgens B","Hematopoietic Stem Cells, Clone Cells, Animals, Mice, Inbred C57BL, Humans, Hematopoietic Stem Cell Transplantation, Gene Expression Profiling, Cell Differentiation, Cell Proliferation, Gene Expression Regulation, Cell Lineage, Genome, Single-Cell Analysis"
ocms0037,ARG1000,Journal article,Cell Stem Cell,Combined Single-Cell Functional and Gene Expression Analysis Resolves Heterogeneity within Stem Cell Populations,"Wilson NK, Kent DG, Buettner F, Shehata M, Macaulay IC, Calero-Nieto FJ, Sánchez Castillo M, Oedekoven CA, Diamanti E, Schulte R, Ponting CP, Voet T, Caldas C, Stingl J, Green AR, Theis FJ, Göttgens B","Hematopoietic Stem Cells, Clone Cells, Animals, Mice, Inbred C57BL, Humans, Hematopoietic Stem Cell Transplantation, Gene Expression Profiling, Cell Differentiation, Cell Proliferation, Gene Expression Regulation, Cell Lineage, Genome, Single-Cell Analysis"
ocms0037,DGK23,Journal article,Cell Stem Cell,Combined Single-Cell Functional and Gene Expression Analysis Resolves Heterogeneity within Stem Cell Populations,"Wilson NK, Kent DG, Buettner F, Shehata M, Macaulay IC, Calero-Nieto FJ, Sánchez Castillo M, Oedekoven CA, Diamanti E, Schulte R, Ponting CP, Voet T, Caldas C, Stingl J, Green AR, Theis FJ, Göttgens B","Hematopoietic Stem Cells, Clone Cells, Animals, Mice, Inbred C57BL, Humans, Hematopoietic Stem Cell Transplantation, Gene Expression Profiling, Cell Differentiation, Cell Proliferation, Gene Expression Regulation, Cell Lineage, Genome, Single-Cell Analysis"
immd0556,ARG1000,Journal article,British Journal of Haematology,Modification of British committee for standards in haematology diagnostic criteria for essential thrombocythaemia,"Harrison CN, Butt N, Campbell P, Conneally E, Drummond M, Green AR, Murrin R, Radia DH, Mead A, Reilly JT, Cross NC, McMullin MF","Megakaryocytes, Humans, Diagnosis, Differential, Platelet Count, Bone Marrow Examination, Mutation, Algorithms, Practice Guidelines as Topic, Thrombocythemia, Essential"
whgu0378,DIJ21,Journal article,Nature Genetics,"Common variation near CDKN1A, POLD3 and SHROOM2 influences colorectal cancer risk","Dunlop MG, Dobbins SE, Farrington SM, Jones AM, Palles C, Whiffin N, Tenesa A, Spain S, Broderick P, Ooi LY, Domingo E, Smillie C, Henrion M, Frampton M, Martin L, Grimes G, Gorman M, Semple C, Ma YP, Barclay E, Prendergast J, Cazier JB, Olver B, Penegar S, Lubbe S, Chander I, Carvajal-Carmona LG, Ballereau S, Lloyd A, Vijayakrishnan J, Zgaga L, Rudan I, Theodoratou E, Thomas H, Maher E, Evans G, Walker L, Halliday D, Lucassen A, Paterson J, Hodgson S, Homfray T, Side L, Izatt L, Donaldson A, Tomkins S, Morrison P, Brewer C, Henderson A, Davidson R, Murday V, Cook J, Haites N, Bishop T, Sheridan E, Green A, Marks C, Carpenter S, Broughton M, Greenhalge L, Suri M, Starr JM, Deary I, Kirac I, Kovacevia D, Aaltonen LA, Renkonen-Sinisalo L, Mecklin JP, Matsuda K, Nakamura Y, Okada Y, Gallinger S, Duggan DJ, Conti D, Newcomb P, Hopper J, Jenkins MA, Schumacher F, Casey G, Easton D, Shah M, Pharoah P, Lindblom A, Liu T, Edler D, Lenander C, Dalén J, Hjern F, Lundqvist N, Lindforss U, Påhlman L, Smedh K, Törnqvist A, Holm J, Janson M, Andersson M, Ekelund S",
raob0270,PP10001,Journal article,Nature Genetics,"Common variation near CDKN1A, POLD3 and SHROOM2 influences colorectal cancer risk","Dunlop MG, Dobbins SE, Farrington SM, Jones AM, Palles C, Whiffin N, Tenesa A, Spain S, Broderick P, Ooi LY, Domingo E, Smillie C, Henrion M, Frampton M, Martin L, Grimes G, Gorman M, Semple C, Ma YP, Barclay E, Prendergast J, Cazier JB, Olver B, Penegar S, Lubbe S, Chander I, Carvajal-Carmona LG, Ballereau S, Lloyd A, Vijayakrishnan J, Zgaga L, Rudan I, Theodoratou E, Thomas H, Maher E, Evans G, Walker L, Halliday D, Lucassen A, Paterson J, Hodgson S, Homfray T, Side L, Izatt L, Donaldson A, Tomkins S, Morrison P, Brewer C, Henderson A, Davidson R, Murday V, Cook J, Haites N, Bishop T, Sheridan E, Green A, Marks C, Carpenter S, Broughton M, Greenhalge L, Suri M, Starr JM, Deary I, Kirac I, Kovacevia D, Aaltonen LA, Renkonen-Sinisalo L, Mecklin JP, Matsuda K, Nakamura Y, Okada Y, Gallinger S, Duggan DJ, Conti D, Newcomb P, Hopper J, Jenkins MA, Schumacher F, Casey G, Easton D, Shah M, Pharoah P, Lindblom A, Liu T, Edler D, Lenander C, Dalén J, Hjern F, Lundqvist N, Lindforss U, Påhlman L, Smedh K, Törnqvist A, Holm J, Janson M, Andersson M, Ekelund S",
raob0270,DIJ21,Journal article,Nature Genetics,"Common variation near CDKN1A, POLD3 and SHROOM2 influences colorectal cancer risk","Dunlop MG, Dobbins SE, Farrington SM, Jones AM, Palles C, Whiffin N, Tenesa A, Spain S, Broderick P, Ooi LY, Domingo E, Smillie C, Henrion M, Frampton M, Martin L, Grimes G, Gorman M, Semple C, Ma YP, Barclay E, Prendergast J, Cazier JB, Olver B, Penegar S, Lubbe S, Chander I, Carvajal-Carmona LG, Ballereau S, Lloyd A, Vijayakrishnan J, Zgaga L, Rudan I, Theodoratou E, Thomas H, Maher E, Evans G, Walker L, Halliday D, Lucassen A, Paterson J, Hodgson S, Homfray T, Side L, Izatt L, Donaldson A, Tomkins S, Morrison P, Brewer C, Henderson A, Davidson R, Murday V, Cook J, Haites N, Bishop T, Sheridan E, Green A, Marks C, Carpenter S, Broughton M, Greenhalge L, Suri M, Starr JM, Deary I, Kirac I, Kovacevia D, Aaltonen LA, Renkonen-Sinisalo L, Mecklin JP, Matsuda K, Nakamura Y, Okada Y, Gallinger S, Duggan DJ, Conti D, Newcomb P, Hopper J, Jenkins MA, Schumacher F, Casey G, Easton D, Shah M, Pharoah P, Lindblom A, Liu T, Edler D, Lenander C, Dalén J, Hjern F, Lundqvist N, Lindforss U, Påhlman L, Smedh K, Törnqvist A, Holm J, Janson M, Andersson M, Ekelund S",
stat0004,DFE20,Journal article,Human Molecular Genetics,Gene-gene interactions in breast cancer susceptibility,"Turnbull C, Seal S, Renwick A, Warren-perry M, Hughes D, Elliott A, Pernet D, Peock S, Adlard JW, Barwell J, Berg J, Brady AF, Brewer C, Brice G, Chapman C, Cook J, Davidson R, Donaldson A, Douglas F, Greenhalgh L, Henderson A, Izatt L, Kumar A, Lalloo F, Miedzybrodzka Z, Morrison PJ, Paterson J, Porteous M, Rogers MT, Shanley S, Walker L, Ahmed M, Eccles D, Evans DG, Donnelly P, Easton DF, Stratton MR, Rahman N","GENOME-WIDE ASSOCIATION, BRCA2 MUTATION CARRIERS, RISK, VARIANTS, ALLELES, LOCI, CHEK2-ASTERISK-1100DELC, PREDISPOSITION, POPULATION, CHEK2"
clme1651,RCF29,Journal article,Gastroenterology,Population-based study reveals new risk-stratification biomarker panel for Barrett's esophagus,"Bird-Lieberman EL, Dunn JM, Coleman HG, Lao-Sirieix P, Oukrif D, Moore CE, Varghese S, Johnston BT, Arthur K, McManus DT, Novelli MR, O'Donovan M, Cardwell CR, Lovat LB, Murray LJ, Fitzgerald RC","Humans, Adenocarcinoma, Esophageal Neoplasms, Cell Transformation, Neoplastic, Precancerous Conditions, Barrett Esophagus, Aneuploidy, Oligosaccharides, Cyclin A, Lectins, Wheat Germ Agglutinins, Biological Markers, Immunohistochemistry, Registries, Multivariate Analysis, Logistic Models, Risk Assessment, Case-Control Studies, ROC Curve, Aged, Middle Aged, Northern Ireland, Female, Male, Tumor Suppressor Protein p53"
bioc0764,DMG25,Journal article,Open Biology,Spatiotemporal dynamics of Spc105 regulates the assembly of the Drosophila kinetochore,"Venkei Z, Przewloka MR, Ladak Y, Albadri S, Sossick A, Juhasz G, Novák B, Glover DM",
clme0195,EAM29,Journal article,eLife,Considerations when investigating lncRNA function in vivo,"Bassett AR, Akhtar A, Barlow DP, Bird AP, Brockdorff N, Duboule D, Ephrussi A, Ferguson-Smith AC, Gingeras TR, Haerty W, Higgs DR, Miska EA, Ponting CP","Animals, Humans, Mice, Rats, Drosophila melanogaster, Transcription, Genetic, Genotype, Phenotype, Mutation, Genome, Regulatory Elements, Transcriptional, Genetic Loci, RNA, Long Noncoding"
ocms0037,EAM29,Journal article,eLife,Considerations when investigating lncRNA function in vivo,"Bassett AR, Akhtar A, Barlow DP, Bird AP, Brockdorff N, Duboule D, Ephrussi A, Ferguson-Smith AC, Gingeras TR, Haerty W, Higgs DR, Miska EA, Ponting CP","Animals, Humans, Mice, Rats, Drosophila melanogaster, Transcription, Genetic, Genotype, Phenotype, Mutation, Genome, Regulatory Elements, Transcriptional, Genetic Loci, RNA, Long Noncoding"
card0027,SJG49,Journal article,PLoS Genetics,"Novel loci for adiponectin levels and their influence on type 2 diabetes and metabolic traits: A multi-ethnic meta-analysis of 45,891 individuals","Dastani Z, Hivert MF, Timpson N, Perry JRB, Yuan X, Scott RA, Henneman P, Heid IM, Kizer JR, Lyytikäinen LP, Fuchsberger C, Tanaka T, Morris AP, Small K, Isaacs A, Beekman M, Coassin S, Lohman K, Qi L, Kanoni S, Pankow JS, Uh HW, Wu Y, Bidulescu A, Rasmussen-Torvik LJ, Greenwood CMT, Ladouceur M, Grimsby J, Manning AK, Liu CT, Kooner J, Mooser VE, Vollenweider P, Kapur KA, Chambers J, Wareham NJ, Langenberg C, Frants R, Willems-VanDijk K, Oostra BA, Willems SM, Lamina C, Winkler TW, Psaty BM, Tracy RP, Brody J, Chen I, Viikari J, Kähönen M, Pramstaller PP, Evans DM, St Pourcain B, Sattar N, Wood AR, Bandinelli S, Carlson OD, Egan JM, Böhringer S, van Heemst D, Kedenko L, Kristiansson K, Nuotio ML, Loo BM, Harris T, Garcia M, Kanaya A, Haun M, Klopp N, Wichmann HE, Deloukas P, Katsareli E, Couper DJ, Duncan BB, Kloppenburg M, Adair LS, Borja JB, DIAGRAM C, MAGIC C, GLGC I, MuTHER C, Wilson JG, Musani S, Guo X, Johnson T, Semple R, Teslovich TM",
whgu0378,ACA20,Journal article,PLoS One,Comparison of 6q25 breast cancer hits from Asian and European genome wide association studies in the Breast Cancer Association consortium (BCAC),"Hein R, Maranian M, Hopper JL, Kapuscinski MK, Southey MC, Park DJ, Schmidt MK, Broeks A, Hogervorst FBL, Bueno-de-Mesquit HB, Muir KR, Lophatananon A, Rattanamongkongul S, Puttawibul P, Fasching PA, Hein A, Ekici AB, Beckmann MW, Fletcher O, Johnson N, dos Santos Silva I, Peto J, Sawyer E, Tomlinson I, Kerin M, Miller N, Marmee F, Schneeweiss A, Sohn C, Burwinkel B, Guénel P, Cordina-Duverger E, Menegaux F, Truong T, Bojesen SE, Nordestgaard BG, Flyger H, Milne RL, Perez JIA, Zamora MP, Benítez J, Anton-Culver H, Ziogas A, Bernstein L, Clarke CA, Brenner H, Müller H, Arndt V, Stegmaier C, Rahman N, Seal S, Turnbull C, Renwick A, Meindl A, Schott S, Bartram CR, Schmutzler RK, Brauch H, Hamann U, Ko YD, Wang-Gohrke S, Dörk T, Schürmann P, Karstens JH, Hillemanns P, Nevanlinna H, Heikkinen T, Aittomäki K, Blomqvist C, Bogdanova NV, Zalutsky IV, Antonenkova NN, Bermisheva M, Prokovieva D, Farahtdinova A, Khusnutdinova E, Lindblom A, Margolin S, Mannermaa A, Kataja V, Kosma VM, Hartikainen J",
clme1651,KMB1001,Journal article,Nature Medicine,Molecular imaging using fluorescent lectins permits rapid endoscopic identification of dysplasia in Barrett's esophagus,"Bird-Lieberman EL, Neves AA, Lao-Sirieix P, O'Donovan M, Novelli M, Lovat LB, Eng WS, Mahal LK, Brindle KM, Fitzgerald RC","Esophagus, Humans, Esophageal Neoplasms, Precancerous Conditions, Barrett Esophagus, Glycosphingolipids, Wheat Germ Agglutinins, Esophagoscopy, Fluorescence, Aged, 80 and over, Middle Aged, Female, Male, Molecular Imaging, HIGH-GRADE DYSPLASIA, WHEAT-GERM-AGGLUTININ, IN-VIVO, CANCER, ADENOCARCINOMA, BIOPSY, SPECTROSCOPY, NEOPLASIA, SURVIVAL, JUNCTION"
